wallet_age,transaction_volume_total,transaction_count,active_days,average_tx_value,gas_spent_total,tokens_held,DEX_activity_count,contract_interactions,NFT_activity,liquidation_events,scam_interaction_count,failed_transaction_count,eth_ratio,btc_ratio,nft_ratio,nft_collection_diversity,average_eth_holding_age,average_btc_holding_age,predicted_holding_duration,credit_score
710,1126,696,282,238,16166,17,112,25,37,2,2,9,0.3716357593141144,0.4475535630458113,0.18081067764007427,9,82.82570514450435,280.43750307812695,64.65078082733537,496.2305665497577
190,53329,213,128,1095,30240,6,97,120,43,2,0,13,0.43460242857300657,0.3452984814650237,0.22009908996196983,11,202.9738393108394,274.73178155135395,107.43570813349682,526.548258789873
609,28632,174,80,534,26991,19,92,44,25,2,2,17,0.3989444833631336,0.29336003034844654,0.30769548628841986,2,295.60291883543584,45.52834526048365,162.04710228547458,423.4456805976718
830,66310,314,13,608,39556,38,21,62,7,1,0,5,0.4847812751098797,0.2758866338344265,0.23933209105569386,13,174.93523100235203,214.1393391162365,86.98580547404546,646.346678018234
427,56176,506,230,372,33969,28,193,194,4,2,2,17,0.24612517643802717,0.454759130833302,0.2991156927286709,4,186.80816016286164,186.44213705710797,195.79538760018127,476.1900425759311
306,87066,641,23,1222,11561,2,171,179,14,2,3,19,0.4975196861536942,0.28796657997720565,0.21451373386910022,9,360.42919149442326,340.8271593130752,187.90833215999936,483.45023833618023
845,45327,565,12,1887,17901,38,126,67,15,2,1,15,0.46009922439516837,0.30720620651443586,0.2326945690903958,5,172.47823035088635,116.2095660434933,350.3468313391727,505.5056008817779
945,69904,833,225,1973,41505,37,133,153,0,2,3,14,0.5447083404572386,0.24943918979721058,0.2058524697455508,19,232.3641537006863,120.39420685251659,175.29884077015254,524.3477981319061
533,4797,165,238,203,31020,4,169,1,15,0,0,15,0.31592658293322634,0.3272857035998394,0.35678771346693433,3,48.27078632617548,167.80099337530262,293.18497943647924,576.0805545198572
925,48882,376,345,1337,26917,22,24,141,36,2,4,7,0.36678438916609424,0.4118300156393724,0.22138559519453344,3,312.1403768704371,111.52885399113597,345.54003252524575,562.8729046962295
421,14718,728,195,1884,2988,26,184,107,2,2,3,12,0.4796544251745977,0.3823671737856844,0.13797840103971784,6,247.13629640814707,73.27661246593108,323.79125837628516,439.3680963119184
164,35560,911,64,1787,49209,49,84,29,46,1,1,10,0.31043380187445446,0.41642950982734733,0.2731366882981983,10,165.34673445904252,317.23397362801825,99.90365421138326,524.7365643498401
224,77589,629,397,861,45505,43,54,48,30,0,0,6,0.3013577350060669,0.4340487684541971,0.2645934965397361,5,35.41679588476411,217.02263567531182,196.17001457493734,702.5382903592672
430,23116,260,385,886,15256,36,143,139,12,1,3,16,0.36957471957863236,0.42049352958695774,0.20993175083440987,3,228.2090548988238,318.55651085044985,146.4928270691351,536.8787525145071
669,37244,966,263,264,23192,13,94,43,15,2,2,17,0.37775113041943803,0.36003411413678726,0.2622147554437747,7,34.240372542194336,308.43014641023814,163.9526628709672,480.51371316248736
62,2645,925,33,1098,29230,32,141,160,42,1,4,18,0.4499956213754113,0.40810446415254104,0.14189991447204767,18,30.403210659521,124.48418885453982,150.87028679232665,300.0
717,48523,891,171,1976,40930,17,166,12,20,1,0,12,0.32872573195883603,0.44530142126470224,0.22597284677646182,8,236.3930183200338,213.49204384863177,306.8303354086264,652.6723747489997
489,20256,343,167,619,46833,41,155,77,1,2,3,14,0.31955089303497985,0.3626762644895604,0.31777284247545967,1,93.32071755707568,57.8779304179236,181.4665834660199,370.29168981255503
984,54173,651,91,1407,23625,36,178,125,26,0,0,0,0.457106800940123,0.29805092805051964,0.2448422710093575,4,94.28232915556192,336.60938115030405,205.43760130197055,759.2737941751227
912,38430,978,412,616,33088,46,118,97,37,0,2,15,0.41022635085277864,0.3282916858152762,0.2614819633319452,7,248.84597455396914,165.42800954682627,359.11986461077,677.2691876881324
499,40282,520,168,756,15114,19,176,25,25,1,1,4,0.31532581354227096,0.4093550696211775,0.2753191168365515,14,47.98855795969038,161.88152160282215,50.09305618415801,553.6105612830243
404,64374,302,197,712,42167,35,8,148,37,2,3,2,0.35317086253127644,0.32626252486057333,0.32056661260815017,13,134.99086309397637,131.42304915701433,193.46580932990085,494.0091899220341
51,69244,29,69,263,39401,46,185,155,45,1,0,9,0.4930021402752041,0.277338519890605,0.22965933983419087,10,80.0596872175764,184.32235447808577,289.31067182694886,559.6667613209868
779,12694,291,412,1782,6755,40,172,47,24,1,0,18,0.5276492922010602,0.3636107929833587,0.10873991481558111,18,224.35908388183884,114.33939449272509,80.63925599305588,606.8966873335673
699,57264,806,314,163,11825,28,149,167,10,1,0,4,0.5627537907610524,0.2437780670160492,0.19346814222289832,1,251.6913268336776,155.57551138692952,234.86308419594926,711.1759000360039
67,76060,10,328,1214,23693,1,159,65,7,2,1,6,0.47592329207711265,0.39230232407019044,0.131774383852697,4,271.5805109556796,297.9822612759354,110.22070114404637,609.638898690594
259,98416,128,375,1240,5117,42,196,86,7,2,0,13,0.39432369315959076,0.25280551833206066,0.35287078850834863,16,115.50245766771941,309.47559370103255,320.58037793023016,622.694485109988
394,58545,44,220,1989,25729,18,196,78,32,0,4,2,0.4416367493625756,0.42694832158046253,0.13141492905696184,16,59.89866679825564,131.9011300055529,139.57838790902656,561.775362452843
592,40224,207,415,366,33182,48,41,22,6,2,4,12,0.4087820209209775,0.36789277301262674,0.22332520606639575,18,56.35902507553577,187.11983423518396,140.2360436618047,453.2798753843612
467,98945,494,161,1945,29890,40,52,80,37,1,0,12,0.4798156161653898,0.3435849299739623,0.17659945386064796,8,172.76076873099248,322.72962505381753,230.39494930349431,680.2219849336509
805,14224,766,118,1808,30340,33,186,47,20,1,4,9,0.35997920232270936,0.30891241659795116,0.3311083810793395,10,346.85787703600954,47.64556616294854,91.49357422016942,467.422777670866
312,41738,68,85,1682,2518,12,73,123,7,0,3,1,0.5121602980951283,0.27094611512205524,0.21689358678281642,16,102.93922647275325,327.8635622685881,125.43769403252544,579.3258542931849
56,26150,846,39,1263,31949,8,38,129,20,2,4,5,0.392247724114569,0.28003080769927885,0.3277214681861521,11,116.00843644941902,103.42675579353111,169.57166979000286,332.443214234196
255,64731,170,323,345,23547,24,121,83,19,1,0,7,0.3861534391751266,0.413224816610291,0.20062174421458231,6,63.797748705462745,257.3106468118159,148.46868415193697,638.5124536198464
306,50688,700,495,1784,17346,16,14,19,7,0,2,3,0.4885963574546272,0.3709799876122305,0.14042365493314235,1,232.86604175446664,225.15481828884108,205.8338680318701,711.5924457095816
827,74509,215,126,1881,3600,4,198,186,45,0,3,11,0.3324601128496487,0.4308505331064414,0.23668935404390995,12,257.7574127723036,215.23515064339946,230.8794482631037,641.4273558724856
638,9577,21,424,494,47005,38,156,45,30,1,1,14,0.31866484481841206,0.3911402803105629,0.290194874871025,6,245.3819547338546,317.8856752921952,219.83359700630513,623.1686560914547
313,9070,499,365,1610,30267,44,122,130,49,1,0,7,0.2806890427240017,0.3357843366908058,0.38352662058519255,13,318.4786314200017,64.02666812096152,249.14638451729732,599.9136742445666
908,9666,285,201,575,37322,27,110,182,28,2,1,6,0.387588362797966,0.47082268056420584,0.14158895663782814,17,192.95265473373402,146.25438848408805,133.0960880636198,559.2131889318896
989,58761,702,28,1640,27990,9,130,11,47,0,2,13,0.34751663115702974,0.4834581932021184,0.16902517564085184,1,75.04310865696658,210.31467002549647,72.3527860969344,597.125033758756
510,37368,251,441,1076,17193,47,82,39,8,1,1,18,0.5011844593048814,0.23565839419069165,0.26315714650442684,8,126.95071878597824,301.7817660719233,284.8705263794108,600.9543993805662
482,7783,225,182,1307,31109,16,9,65,14,0,0,13,0.44386137703494466,0.3829835790267847,0.1731550439382706,8,251.91404109615286,102.50843294290996,315.01142818127846,621.6779429926833
858,42914,260,237,1143,20233,12,91,99,29,2,0,12,0.47867450686344704,0.341955107871193,0.1793703852653601,11,235.39586120342256,298.98149686038255,116.0970877945148,625.0355566803494
845,71507,820,359,657,49021,31,28,77,25,1,2,0,0.46962009565042945,0.3694946819931161,0.16088522235645436,14,207.88604846389242,163.87889163546848,166.37580531293662,700.936423224646
688,80026,135,192,1117,17194,24,34,15,9,2,0,18,0.4856259913108447,0.3768339051952008,0.13754010349395443,10,258.7930802607102,93.28614190528796,197.02068768279102,583.0463870692962
545,68526,226,122,1647,35510,14,5,82,28,0,2,0,0.471927015098841,0.3624949899644889,0.16557799493667,15,243.52593487505527,284.2604575485667,208.66449232223368,705.3388931704392
576,71835,315,192,1705,2306,45,139,161,15,2,2,3,0.44331071150834,0.42968876574778136,0.12700052274387857,7,325.2438379707588,60.45113199397352,250.92920731436337,592.7909808767397
221,46765,806,490,1652,4849,25,110,43,35,2,0,9,0.4723223957295668,0.33430768039230424,0.1933699238781289,7,226.31548645522935,202.44707031527338,43.93708317403265,601.1143093306537
78,20956,194,155,982,13360,34,37,133,19,0,4,2,0.41695616699506494,0.3474702532001923,0.23557357980474267,10,290.8314551646864,51.39838759373262,271.6948227158957,511.3416100208369
541,88895,48,328,246,46536,3,76,191,44,2,2,19,0.453327113323085,0.3834741126590995,0.16319877401781555,4,113.31689724876674,149.39998147785883,50.760287338102444,505.19851982284786
46,47240,232,125,765,30231,24,92,99,36,0,0,8,0.3940230871951044,0.3654130565774538,0.2405638562274418,18,257.1911658373378,231.36072766714153,186.87667017041073,637.9060724709562
201,38148,193,122,1427,46800,42,146,21,21,1,4,2,0.3870073917190803,0.43912344606165576,0.173869162219264,10,332.23502965819637,216.29870639821638,307.26983041568,536.821469999936
249,95270,504,260,719,37963,9,66,17,6,0,2,5,0.459626696463476,0.26801705268338516,0.27235625085313875,19,159.22032984644414,165.55956499806328,181.15712994826274,649.6745156527725
187,5757,436,485,1871,19689,26,135,11,22,0,4,5,0.46368697204116766,0.3210269595706113,0.21528606838822115,14,290.99990275844664,173.73107798065877,79.945065837363,564.3808058488814
506,20097,187,260,919,30084,20,7,179,40,1,3,11,0.4173987081449989,0.33130637515498423,0.25129491670001686,13,272.8044159004709,105.96780037250679,359.9863380769965,523.4139910980298
75,11395,928,312,963,41387,40,121,122,39,0,3,0,0.5222164507324761,0.3300723187710149,0.14771123049650886,15,49.94127595206053,182.72066712207447,327.9106297948782,564.5384979478708
402,17241,437,468,681,10280,10,83,116,28,1,4,15,0.4537857613246126,0.24615988928183002,0.3000543493935574,16,224.80528372406422,349.3403766664795,288.3900671303797,527.0607001950492
547,28696,303,322,1122,3642,19,174,50,15,1,2,4,0.5053736563049299,0.3292936920685169,0.16533265162655325,2,73.61343198226879,314.9017274575698,167.85638697123548,604.0641260753935
128,71480,861,127,794,43137,3,131,70,37,0,0,8,0.36940784063121823,0.34298865825625685,0.2876035011125249,4,354.051922697248,78.65301114057517,91.58831850791475,644.8318092298952
921,47163,160,310,1885,15296,24,178,47,27,2,1,9,0.2475312626121941,0.409758443899859,0.34271029348794685,18,301.82151340471984,39.97656375250851,345.3727457751979,604.8040829660857
774,20816,393,170,1351,16438,5,84,18,47,2,0,12,0.3920405572911631,0.3032874442261707,0.30467199848266613,17,66.75747341778523,342.73064476007124,208.33762738324157,552.7439416998576
66,50840,647,410,1225,49442,3,194,5,37,1,1,14,0.4851537918734149,0.3361850037702698,0.1786612043563153,10,70.78691921197228,206.46116621005046,315.5390792298075,567.3648792811482
309,53853,822,207,1710,38525,27,44,83,30,2,1,11,0.4080773138989589,0.32730506415332145,0.2646176219477196,9,229.14874139572734,210.17567075501807,144.60182692940762,526.0058867820936
378,25917,317,269,1540,3994,16,135,154,13,2,2,4,0.5078239580321634,0.2841688987868127,0.20800714318102378,15,145.53787334801643,291.540528561685,142.32158622162265,526.4865721642436
526,97731,345,157,1339,48994,49,86,52,32,0,4,4,0.4925118027862079,0.36465000350925464,0.1428381937045375,12,41.693462789491605,135.42080624689441,360.1560610258031,607.8705415465902
331,22566,955,249,506,35039,15,15,106,8,1,0,17,0.38949609453125944,0.3315492620243146,0.27895464344442583,9,211.44990512407279,191.43903556006072,204.81407124577467,552.4613171617184
210,76452,755,56,498,2813,35,76,100,26,1,4,11,0.5433805150533286,0.2837741855286164,0.17284529941805496,14,159.9281083947587,354.5020759041571,77.13296699335001,485.45803096542124
636,63823,901,484,814,28491,12,194,47,23,0,3,2,0.4720850518524213,0.2441839526771247,0.28373099547045405,13,63.86062494453379,255.16981012235638,103.59101712822698,675.9655040927203
128,21806,384,408,803,19845,41,8,134,12,2,2,6,0.4914571102655876,0.3395143159716722,0.16902857376274014,6,298.64333140575417,81.50458571858829,191.45133359656145,513.8234724016743
729,76520,17,207,860,42243,44,59,186,25,1,2,16,0.41770726218787,0.32493638556020843,0.2573563522519215,19,336.5507163684,74.63096057475835,44.227755013617795,570.279222061238
145,2759,350,56,598,38164,26,77,68,28,2,3,18,0.3368612419154695,0.4018222508794299,0.26131650720510063,4,283.4589678947335,98.42869404155681,184.94888510173067,329.4839232739909
220,42949,138,87,1877,43051,47,76,10,48,1,0,17,0.43194463170340014,0.24596239378469847,0.32209297451190144,17,305.5114738554529,286.84841093094036,170.34518209684273,557.7177880767317
282,93374,785,133,1588,14318,34,70,142,42,1,3,0,0.394707894936306,0.3514400876004849,0.25385201746320907,19,102.52434003414932,128.95129628660638,291.07764888202814,567.2850001450493
957,3482,678,84,1814,18200,23,14,191,27,1,0,4,0.40673122516024324,0.41958029178873585,0.173688483051021,3,118.29693855773134,37.16526363615173,148.905558103896,584.8906283144104
190,25442,361,368,1073,1082,31,70,130,27,1,1,1,0.4285911105068247,0.35729258429447924,0.21411630519869615,14,99.8567260002279,346.2984117743967,359.1538351157658,645.2711661496323
285,34719,367,146,1854,2920,20,101,121,7,2,2,0,0.4740188893365378,0.3527074754897709,0.17327363517369138,17,286.2962495074639,86.85399449229507,90.55792296580256,508.43641120301504
352,59066,526,99,181,41585,12,168,68,22,2,0,6,0.44011583029391804,0.32814186068714213,0.23174230901893988,13,347.5522214430565,33.201992359602976,227.98053946432518,568.4572488448428
157,94501,504,409,703,12683,23,21,22,28,2,4,10,0.33807907249287716,0.3395158788444337,0.3224050486626891,9,270.1404642558574,109.4390867984132,60.0492644977653,481.3253343993136
47,3079,95,334,1810,12336,4,151,180,4,2,4,10,0.3885164251962592,0.38977624345824835,0.22170733134549248,1,325.29136623465126,108.73464368457479,275.84443463798397,408.1192117393685
822,3717,184,70,1874,16596,23,112,36,41,0,2,17,0.374443507192663,0.3381785608543867,0.2873779319529503,17,243.9641967858628,171.37175903331723,363.24248550076044,554.5159555507087
764,60676,811,147,871,3093,48,171,8,6,1,3,16,0.34254239212461085,0.4703736923213954,0.18708391555399373,16,159.86606668719767,338.33059355251237,304.4114436467968,569.301553154992
595,28952,202,59,1002,13905,48,0,14,41,1,3,1,0.40708533701621497,0.3465340167342065,0.2463806462495786,18,172.63014100165225,324.5269474559978,216.1606861413009,560.7169102110379
599,87444,320,268,464,25351,1,9,130,35,1,0,6,0.34966086533923363,0.43195673169533644,0.21838240296542982,2,55.232679776080616,183.05967591911335,192.38835472889684,675.7112708693786
352,43460,128,470,262,31981,25,109,92,40,0,3,6,0.32843124696121606,0.3773349506708331,0.2942338023679509,14,40.53816040741874,167.6514681722552,309.7350370243937,605.1119749335617
901,91397,227,116,1171,9367,2,199,197,26,2,2,9,0.415521698821249,0.4255148519880473,0.15896344919070374,17,262.9843274033409,215.92804396907516,343.5513183780926,623.9924474497609
715,73847,436,122,610,6285,30,183,16,45,1,0,2,0.3276657047031385,0.3683973077150397,0.3039369875818218,3,176.8736788237455,111.55709401054152,361.38418614236116,681.5611837166684
821,94607,979,359,1452,44664,3,112,153,1,2,1,11,0.4656650336018308,0.40598365590717267,0.12835131049099655,2,214.9920477983009,47.48197230873155,162.84064123410218,629.0677045959276
655,90106,423,263,1963,38705,21,49,148,24,2,3,2,0.27088534128424785,0.42966681801921613,0.299447840696536,8,216.81651795350948,344.64008561735426,361.95735405616165,636.7682061584728
317,19449,123,127,215,17753,25,11,71,8,0,3,10,0.5077200074584033,0.3556213331524408,0.13665865938915586,2,122.92089746665597,92.54415993385287,82.23529447823356,484.1399463385767
972,34536,987,207,1040,19485,20,88,148,26,0,0,11,0.41627627419378277,0.324762740688963,0.2589609851172541,2,189.4239911278794,96.46424429731499,114.93917493718958,668.5416138662858
883,65077,154,346,1972,13977,49,187,120,0,2,4,3,0.42619987399500986,0.40672129693738596,0.1670788290676042,9,187.70467425868026,188.27421016607246,59.820401785855225,562.2917103923849
692,39258,547,374,436,20874,22,153,10,22,1,3,15,0.44861683801793983,0.3613526084696237,0.19003055351243647,6,160.1231191113321,194.69047052151078,121.03240302230135,541.8460128569016
991,49302,657,60,980,8674,21,111,165,9,1,2,19,0.4420021895675269,0.3947530264323496,0.16324478400012354,12,304.9262534393586,36.175460249748554,287.25907979203373,546.1771276305725
